epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,269.601,0.37771,0.29971,1.16532,0.915,1,0.95922,0.95327,0.26193,0.35742,0.98422,0.0013763,0.0013763,0.0013763
65,273.841,0.38964,0.3099,1.16167,0.91495,1,0.95697,0.94348,0.2707,0.35113,0.98158,0.0013664,0.0013664,0.0013664
66,278.079,0.39396,0.30894,1.16582,0.91446,0.99231,0.96255,0.95295,0.26075,0.35653,0.97719,0.0013565,0.0013565,0.0013565
67,282.31,0.39124,0.31184,1.1885,0.91361,0.97625,0.96613,0.95373,0.26684,0.41612,0.98796,0.0013466,0.0013466,0.0013466
68,286.582,0.38606,0.31675,1.14944,0.91287,0.99231,0.97213,0.96299,0.27365,0.36921,1.14846,0.0013367,0.0013367,0.0013367
69,290.824,0.38959,0.31514,1.17102,0.90864,1,0.96859,0.95208,0.2822,0.36514,1.28174,0.0013268,0.0013268,0.0013268
70,295.061,0.35557,0.28853,1.13845,0.90275,1,0.97119,0.96253,0.27885,0.36658,1.19163,0.0013169,0.0013169,0.0013169
71,299.293,0.37967,0.30973,1.15254,0.9145,0.99231,0.97436,0.96709,0.25987,0.35772,1.07275,0.001307,0.001307,0.001307
72,303.562,0.36839,0.30028,1.14865,0.9027,0.99913,0.96682,0.9621,0.25014,0.36951,1.07099,0.0012971,0.0012971,0.0012971
73,307.792,0.37309,0.29749,1.13979,0.91437,0.99231,0.96229,0.95537,0.25209,0.36794,1.03607,0.0012872,0.0012872,0.0012872
74,312.04,0.37254,0.29924,1.16357,0.91456,0.99231,0.96462,0.95803,0.25658,0.36349,1.08885,0.0012773,0.0012773,0.0012773
75,316.288,0.39666,0.31525,1.15219,0.90139,1,0.96777,0.95715,0.27216,0.37529,1.09651,0.0012674,0.0012674,0.0012674
76,320.553,0.37867,0.30542,1.13508,0.90092,0.98462,0.97265,0.96377,0.2709,0.37416,1.08361,0.0012575,0.0012575,0.0012575
77,324.785,0.38067,0.30837,1.16653,0.87201,1,0.96838,0.95317,0.25468,0.37055,1.04945,0.0012476,0.0012476,0.0012476
78,329.009,0.39323,0.30651,1.2008,0.90908,0.9999,0.96741,0.96074,0.25347,0.34616,1.20614,0.0012377,0.0012377,0.0012377
79,333.266,0.38241,0.3025,1.15157,0.91512,1,0.96888,0.96223,0.25716,0.35663,1.25789,0.0012278,0.0012278,0.0012278
80,337.567,0.37997,0.28771,1.16381,0.91489,0.99231,0.95392,0.94547,0.27215,0.37941,1.06824,0.0012179,0.0012179,0.0012179
81,341.83,0.37919,0.30293,1.15723,0.89999,0.98462,0.96358,0.95192,0.25348,0.36172,1.06356,0.001208,0.001208,0.001208
82,346.08,0.38362,0.30972,1.15794,0.89578,0.99178,0.96459,0.95287,0.25966,0.38414,1.02631,0.0011981,0.0011981,0.0011981
83,350.354,0.36448,0.29098,1.12205,0.89907,0.97692,0.95783,0.94297,0.28295,0.43692,0.99413,0.0011882,0.0011882,0.0011882
84,354.661,0.3972,0.31058,1.17001,0.90124,0.98462,0.95496,0.94889,0.26475,0.42106,0.99584,0.0011783,0.0011783,0.0011783
85,358.938,0.37464,0.29802,1.21177,0.91357,0.98462,0.95748,0.95161,0.25907,0.40657,0.98424,0.0011684,0.0011684,0.0011684
86,363.211,0.38229,0.3059,1.15549,0.91383,0.98462,0.94185,0.93671,0.26178,0.39276,0.98081,0.0011585,0.0011585,0.0011585
87,367.458,0.37926,0.30229,1.20546,0.91395,0.98462,0.96225,0.95566,0.26819,0.38848,0.96946,0.0011486,0.0011486,0.0011486
88,371.741,0.34748,0.27726,1.1093,0.90737,0.98462,0.96617,0.95959,0.26528,0.39089,1.0191,0.0011387,0.0011387,0.0011387
89,376.018,0.37195,0.28665,1.15884,0.9136,0.97692,0.97025,0.96074,0.26916,0.38919,1.02404,0.0011288,0.0011288,0.0011288
90,380.293,0.36346,0.28812,1.13278,0.91425,0.98417,0.96705,0.96139,0.25575,0.39062,0.98283,0.0011189,0.0011189,0.0011189
91,384.574,0.36748,0.29247,1.17542,0.91486,0.99191,0.97359,0.96003,0.29338,0.38023,1.02498,0.001109,0.001109,0.001109
92,388.855,0.37512,0.29343,1.15802,0.91514,1,0.97517,0.9704,0.24902,0.34291,0.99462,0.0010991,0.0010991,0.0010991
93,393.104,0.37153,0.29596,1.16309,0.91514,1,0.96757,0.96027,0.27669,0.34717,0.9774,0.0010892,0.0010892,0.0010892
94,397.352,0.38866,0.30974,1.17807,0.91488,0.99216,0.95477,0.94766,0.25342,0.33938,0.97227,0.0010793,0.0010793,0.0010793
95,401.597,0.37648,0.29559,1.18721,0.91472,1,0.95661,0.94359,0.26032,0.3435,1.11492,0.0010694,0.0010694,0.0010694
96,405.861,0.37463,0.29912,1.16056,0.91508,1,0.95747,0.95116,0.26482,0.35235,1.37534,0.0010595,0.0010595,0.0010595
97,410.108,0.36945,0.29196,1.16215,0.91516,1,0.96834,0.96192,0.25388,0.35213,1.34897,0.0010496,0.0010496,0.0010496
98,414.378,0.36006,0.28709,1.15323,0.91483,0.99231,0.97022,0.96504,0.24255,0.35135,1.03312,0.0010397,0.0010397,0.0010397
99,418.629,0.36287,0.28603,1.15806,0.91478,0.99084,0.9693,0.96182,0.25099,0.37038,1.03178,0.0010298,0.0010298,0.0010298
100,422.911,0.35735,0.28887,1.12512,0.91488,0.99218,0.96871,0.96508,0.24932,0.35744,1.28672,0.0010199,0.0010199,0.0010199
101,427.139,0.35623,0.28506,1.14607,0.91546,0.99962,0.97173,0.96658,0.25911,0.34391,1.3789,0.00101,0.00101,0.00101
102,431.376,0.36737,0.29125,1.15819,0.91286,0.99231,0.96873,0.96151,0.25818,0.34785,1.25295,0.0010001,0.0010001,0.0010001
103,435.627,0.36941,0.29353,1.12307,0.90401,0.99231,0.96687,0.96289,0.23798,0.35278,1.29358,0.0009902,0.0009902,0.0009902
104,439.901,0.34498,0.2763,1.14226,0.9143,0.99231,0.96401,0.95921,0.24426,0.3653,1.08573,0.0009803,0.0009803,0.0009803
105,444.156,0.3537,0.28534,1.16588,0.91346,0.99231,0.96312,0.95851,0.23565,0.33787,1.25122,0.0009704,0.0009704,0.0009704
106,448.408,0.35616,0.28703,1.14254,0.91516,1,0.96659,0.96139,0.25344,0.3524,1.38281,0.0009605,0.0009605,0.0009605
107,452.66,0.35967,0.29356,1.14253,0.91232,1,0.97323,0.96882,0.24006,0.35247,1.3077,0.0009506,0.0009506,0.0009506
